lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
LA4022,36-690,60.0,40.0,30.118133224579694,35.8278910523364,75.82698685529834,75.82698685529834,0.11595870930808196,SfccfF,optimized
LA4022,48-273,60.0,38.0,29.503946792771707,35.209677440555076,73.20968934973908,73.20968934973908,0.1111710054636305,SfccfF,optimized
LA4022,49-964,60.0,80.0,34.92575048351992,45.53741829672352,125.53718295379731,125.53718295379731,0.10889194922822049,SfccfF,optimized
LA4022,49-960,60.0,35.0,27.561707153288562,35.45702488834174,70.45680874492398,70.45680874492398,0.10524350836070605,SfccfF,optimized
LA4725,49-962,75.3,50.0,39.06396923714535,45.090419554103505,95.08989565158167,95.08989565158167,0.10492559361336941,SfccfF,optimized
LA4148,36-687,50.2,36.0,27.000093544861592,33.42829004056911,65.46637739137502,65.46637739137502,0.1018866278333634,SfccfF,optimized
LA4022,LA4052,60.0,35.1,29.053105466720947,35.53542449918721,70.63479027602392,70.63479027602392,0.09846519811243817,SfccfF,optimized
LA4022,36-688,60.0,54.0,34.76541335504434,40.36571935839907,89.85909460401142,89.85909460401142,0.09745907290152654,SfccfF,optimized
LA4148,36-689,50.2,35.0,27.052608951513115,33.384343722634796,65.7815732545937,65.7815732545937,0.09609230128602486,SfccfF,optimized
LA4148,49-960,50.2,35.0,27.021474705340136,33.33832076029326,64.49987643433234,64.49987643433234,0.09484052181769026,SfccfF,optimized
LA4725,49-963,75.3,60.0,41.407183936944534,47.00385429604634,106.99946595969843,106.99946595969843,0.09409691589708362,SfccfF,optimized
LA4148,LA4052,50.2,35.1,27.008270983394844,33.363959576922156,65.79909586240001,65.79909586240001,0.09386869252521592,SfccfF,optimized
LA4725,49-961,75.3,40.0,35.24058464833834,47.42823094257159,87.4276090512306,87.4276090512306,0.08864973249296734,SfccfF,optimized
LA4022,36-689,60.0,35.0,28.425322885153488,44.62017224154722,79.61838933184427,79.61838933184427,0.0885682330213744,SfccfF,optimized
LA4306,LA4306,40.1,40.1,27.0048688438728,34.93829164192802,64.96779914793981,64.96779914793981,0.08695338624866876,SfccfF,optimized
LA4725,49-964,75.3,80.0,44.54738043692012,49.68827366768852,129.65651046044582,129.65651046044582,0.08415132746324563,SfccfF,optimized
LA4022,49-959,60.0,30.0,27.067115558376525,32.806013348436665,62.24705146134196,62.24705146134196,0.0824871147197806,SfccfF,optimized
LA4725,36-687,75.3,36.0,33.988530345387666,41.37394036211337,77.36893107181079,77.36893107181079,0.07871883733761346,SfccfF,optimized
LA4725,49-960,75.3,35.0,33.15153356585351,45.2910757248104,80.29072542036104,80.29072542036104,0.07278246539103769,SfccfF,optimized
LA4022,LA4021,60.0,30.0,28.91643094391968,36.6068059741009,66.60656749233357,66.60656749233357,0.07126953811812371,SfccfF,optimized
LA4725,49-959,75.3,30.0,31.36742609416676,36.28837374452266,66.64260502144718,66.64260502144718,0.07044779888240361,SfccfF,optimized
LA4148,LA4021,50.2,30.0,27.008314936775477,33.36929282396557,61.56324221245699,61.56324221245699,0.06951495067775182,SfccfF,optimized
LA4148,49-959,50.2,30.0,27.004676369901727,33.46714835180656,59.92843131316026,59.92843131316026,0.06785078652210297,SfccfF,optimized
LA4725,36-689,75.3,35.0,36.02256421736235,41.15168885008725,76.15168386004913,76.15168386004913,0.0667778212945841,SfccfF,optimized
LA4306,LA4052,40.1,35.1,27.017694076168954,34.68062846719502,61.73144880723121,61.73144880723121,0.06421674687619469,SfccfF,optimized
LA4022,36-686,60.0,27.0,27.05654005169076,32.70704517304742,58.352130849806116,58.352130849806116,0.06350463858156209,SfccfF,optimized
LA4725,36-686,75.3,27.0,29.802809148885103,35.03884043885833,62.03860423536847,62.03860423536847,0.06259673722498726,SfccfF,optimized
LA4148,36-686,50.2,27.0,27.02664327949381,33.33467706268005,56.69487648096718,56.69487648096718,0.057999404712535695,SfccfF,optimized
LA4725,36-688,75.3,54.0,38.117691384017775,71.91068325422123,125.90981125621113,125.90981125621113,0.057503452053155914,SfccfF,optimized
LA4306,LA4021,40.1,30.0,27.062779042538374,34.76602236831354,59.180570034078265,59.180570034078265,0.052783246277183164,SfccfF,optimized
LA4022,21-199,60.0,16.0,27.1978572611218,32.79791802038374,49.31457297341899,49.31457297341899,0.02151542140220723,SfccfF,optimized
LA4148,19-518,50.2,16.0,27.000704345062328,33.312402111303676,49.227807951891826,49.227807951891826,0.01845128019666446,SfccfF,optimized
LA4148,21-199,50.2,16.0,27.005011504458697,33.437013880694,49.363518731353174,49.363518731353174,0.017013376840607664,SfccfF,optimized
LA4306,21-199,40.1,16.0,27.01769407249874,34.75093227797322,49.77931111327666,49.77931111327666,0.01681306370046287,SfccfF,optimized
LA4148,72-487,50.2,16.0,27.005011504458697,33.437013880694,49.330856947503825,49.330856947503825,0.01680911236685429,SfccfF,optimized
LA4022,72-507,60.0,16.0,27.002070423806284,32.893581548534975,49.41138552050496,49.41138552050496,0.016800557380011922,SfccfF,optimized
LA4306,19-518,40.1,16.0,27.000160780325956,34.62752397257568,49.642516025338345,49.642516025338345,0.014765038718880722,SfccfF,optimized
LA4148,72-507,50.2,16.0,27.00094619444306,33.355450580231256,49.28094681441021,49.28094681441021,0.014759974912682564,SfccfF,optimized
