z_l1,z_l2,z_fiber,coupling,accepted,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,169.7,229.7,0.25583333333333336,[False False  True ... False  True False],89-413,84-280,20.0,60.0,229.7
9.7,34.7,64.7,0.254,[False False False ... False  True  True],89-413,48-025,20.0,30.0,64.7
8.008333333333333,159.7,219.7,0.25333333333333335,[False  True False ... False  True False],89-413,LA4042,20.0,60.0,219.7
9.7,29.700000000000003,59.7,0.252,[ True  True False ... False False False],89-413,84-278,20.0,30.0,59.7
9.7,189.7,249.7,0.2505,[False  True False ... False False  True],89-413,84-283,20.0,60.0,249.7
9.7,179.7,239.7,0.249,[ True  True False ... False False False],89-413,LA4022,20.0,60.0,239.7
9.7,107.2,152.2,0.248,[False False False ...  True  True False],89-413,84-279,20.0,45.0,152.2
9.7,13.866666666666665,38.86666666666667,0.24683333333333332,[ True False False ... False False False],89-413,36-683,20.0,25.0,38.86666666666667
9.7,24.749999999999996,54.849999999999994,0.24666666666666667,[ True False False ... False False False],89-413,LA4966,20.0,30.1,54.849999999999994
9.7,169.7,229.7,0.24633333333333332,[False  True False ... False False  True],89-413,49-963,20.0,60.0,229.7
9.7,13.866666666666665,38.86666666666667,0.2395,[False False False ... False False  True],89-413,89-414,20.0,25.0,38.86666666666667
8.008333333333333,18.7,36.7,0.23583333333333334,[False False False ... False  True False],89-413,45-692,20.0,18.0,36.7
8.008333333333333,26.449999999999996,46.55,0.22633333333333333,[False False False ... False  True False],89-413,LA4194,20.0,20.1,46.55
7.5666666666666655,66.7,84.7,0.22333333333333333,[False False False ... False False False],89-412,48-668,15.0,18.0,84.7
9.7,13.049999999999999,33.15,0.21633333333333332,[False False  True ... False False False],89-413,LA4647,20.0,20.1,33.15
6.3166666666666655,9.7,21.7,0.2065,[False  True False ... False False False],89-413,70-888,20.0,12.0,21.7
8.008333333333333,21.7,39.7,0.205,[False False False ... False False False],89-413,45-694,20.0,18.0,39.7
7.5666666666666655,66.7,84.7,0.2005,[ True False False ... False  True  True],89-412,45-694,15.0,18.0,84.7
9.7,12.7,30.7,0.19666666666666666,[False False False ... False  True False],89-413,48-668,20.0,18.0,30.7
8.008333333333333,9.7,23.2,0.18483333333333332,[False False False ... False False False],89-413,45-693,20.0,13.5,23.2
7.5666666666666655,63.7,81.7,0.18333333333333332,[False False False ... False False False],89-412,45-692,15.0,18.0,81.7
8.008333333333333,389.7,509.7,0.17616666666666667,[False False False ... False False False],89-413,84-285,20.0,120.0,509.7
6.3166666666666655,11.7,23.7,0.17333333333333334,[False False False ... False False False],89-413,45-691,20.0,12.0,23.7
5.433333333333333,389.7,509.7,0.172,[False False False ... False False False],89-412,84-285,15.0,120.0,509.7
11.391666666666666,183.65,243.85000000000002,0.16616666666666666,[False False False ... False False  True],89-413,LA4464,20.0,60.2,243.85000000000002
6.3166666666666655,8.033333333333331,18.03333333333333,0.164,[False False False ... False False False],89-413,LA4249,20.0,10.0,18.03333333333333
6.3166666666666655,8.033333333333331,18.03333333333333,0.1595,[False False  True ...  True  True False],89-413,89-411,20.0,10.0,18.03333333333333
6.3166666666666655,8.033333333333331,18.03333333333333,0.154,[False False False ... False  True False],89-413,LA4280,20.0,10.0,18.03333333333333
8.633333333333333,52.45,65.95,0.1515,[False False False ... False False False],89-412,45-693,15.0,13.5,65.95
8.008333333333333,9.7,21.7,0.14733333333333334,[False False False ... False False False],89-413,48-666,20.0,12.0,21.7
8.633333333333333,47.7,59.7,0.13166666666666665,[False False False ... False False  True],89-412,48-666,15.0,12.0,59.7
8.633333333333333,200.33333333333331,260.5333333333333,0.12483333333333334,[False False False ... False False False],89-412,LA4464,15.0,60.2,260.5333333333333
4.624999999999999,8.366666666666667,16.366666666666667,0.12233333333333334,[False False False ... False False  True],89-413,70-886,20.0,8.0,16.366666666666667
8.633333333333333,47.7,59.7,0.10733333333333334,[False False  True ... False False False],89-412,45-691,15.0,12.0,59.7
8.633333333333333,47.7,59.7,0.103,[False False  True ... False False  True],48-664,45-691,15.0,12.0,59.7
8.633333333333333,47.7,59.7,0.10133333333333333,[False False False ... False False False],89-412,70-888,15.0,12.0,59.7
8.633333333333333,47.7,59.7,0.10133333333333333,[False False False ... False False False],48-664,70-888,15.0,12.0,59.7
11.391666666666666,567.25,742.25,0.0995,[False False False ... False  True False],89-413,LA4005,20.0,175.0,742.25
8.633333333333333,563.8666666666667,738.8666666666667,0.09533333333333334,[False False False ... False False False],89-412,LA4034,15.0,175.0,738.8666666666667
8.633333333333333,563.8666666666667,738.8666666666667,0.094,[False False  True ... False False False],89-412,48-279,15.0,175.0,738.8666666666667
10.766666666666666,41.366666666666674,51.366666666666674,0.0935,[False False False ... False False False],89-412,LA4280,15.0,10.0,51.366666666666674
8.633333333333333,563.8666666666667,738.8666666666667,0.0895,[False False False ... False False False],89-412,LA4005,15.0,175.0,738.8666666666667
10.766666666666666,41.366666666666674,51.366666666666674,0.08733333333333333,[False False False ... False False False],89-412,LA4249,15.0,10.0,51.366666666666674
10.766666666666666,41.366666666666674,51.366666666666674,0.08566666666666667,[False False False ... False False False],48-664,LA4249,15.0,10.0,51.366666666666674
10.766666666666666,41.366666666666674,51.366666666666674,0.0805,[False False False ... False False False],89-412,89-411,15.0,10.0,51.366666666666674
10.766666666666666,41.366666666666674,51.366666666666674,0.0785,[False False  True ... False False False],48-664,89-411,15.0,10.0,51.366666666666674
2.9333333333333327,8.7,14.7,0.07283333333333333,[False  True False ... False False False],89-413,LA4026,20.0,6.0,14.7
2.9333333333333327,8.7,14.7,0.07083333333333333,[False False False ... False False False],89-413,70-883,20.0,6.0,14.7
2.9333333333333327,8.7,14.7,0.07,[False False False ... False False False],89-413,LA4036,20.0,6.0,14.7
2.9333333333333327,8.7,14.7,0.06983333333333333,[False False False ... False False False],89-413,70-884,20.0,6.0,14.7
11.833333333333332,37.166666666666664,45.166666666666664,0.062,[False False False ... False False False],89-412,70-886,15.0,8.0,45.166666666666664
11.833333333333332,37.166666666666664,45.166666666666664,0.058833333333333335,[False  True False ... False False False],48-664,70-886,15.0,8.0,45.166666666666664
11.391666666666666,450.58333333333337,625.5833333333334,0.05733333333333333,[False False False ... False False False],89-413,48-279,20.0,175.0,625.5833333333334
13.083333333333332,333.9166666666667,508.9166666666667,0.057,[False False False ... False False False],89-413,LA4034,20.0,175.0,508.9166666666667
5.433333333333333,8.7,14.7,0.05366666666666667,[False False False ... False False False],48-664,70-884,15.0,6.0,14.7
5.433333333333333,8.7,14.7,0.052333333333333336,[False False  True ... False False False],48-664,LA4036,15.0,6.0,14.7
5.433333333333333,8.7,14.7,0.051166666666666666,[ True False False ... False False False],89-412,LA4036,15.0,6.0,14.7
5.433333333333333,14.7,20.7,0.034833333333333334,[False False False ... False False False],48-664,LA4026,15.0,6.0,20.7
5.433333333333333,16.7,22.7,0.027166666666666665,[False False False ... False False False],48-664,70-883,15.0,6.0,22.7
2.9333333333333327,9.033333333333333,13.033333333333333,0.02666666666666667,[False False False ... False False False],89-413,70-882,20.0,4.0,13.033333333333333
5.433333333333333,18.7,24.7,0.0265,[False False  True ... False False False],89-412,70-884,15.0,6.0,24.7
5.433333333333333,9.033333333333333,13.033333333333333,0.025333333333333333,[False False False ... False False False],48-664,70-882,15.0,4.0,13.033333333333333
5.433333333333333,18.7,24.7,0.024666666666666667,[False False  True ... False False False],89-412,70-883,15.0,6.0,24.7
6.499999999999999,20.7,26.7,0.024333333333333332,[False False False ... False False False],89-412,LA4026,15.0,6.0,26.7
2.9333333333333327,9.033333333333333,13.033333333333333,0.022833333333333334,[False False False ... False False False],89-413,LA4024,20.0,4.0,13.033333333333333
5.433333333333333,9.033333333333333,13.033333333333333,0.0205,[False False False ...  True False False],89-412,70-882,15.0,4.0,13.033333333333333
5.433333333333333,9.033333333333333,13.033333333333333,0.019166666666666665,[False False False ... False False False],48-664,LA4024,15.0,4.0,13.033333333333333
5.433333333333333,9.033333333333333,13.033333333333333,0.019,[False False False ... False False False],89-412,LA4024,15.0,4.0,13.033333333333333
