lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
49-961,LA4026,40.0,6.0,9.722208199502669,14.748446161768669,20.74844616176867,20.74844616176867,0.011,SfccfF
49-961,70-882,40.0,4.0,9.702978934120244,16.357080899355385,20.357080899355385,20.357080899355385,0.009,SfccfF
49-961,LA4024,40.0,4.0,9.700763532430525,14.97289953244039,18.97289953244039,18.97289953244039,0.008,SfccfF
49-961,70-883,40.0,6.0,9.744624997760356,14.812658991471356,20.812658991471356,20.812658991471356,0.0075,SfccfF
49-964,45-694,80.0,18.0,9.902006913123182,13.617755890545398,31.617755890545396,31.617755890545396,0.0075,SfccfF
49-961,48-667,40.0,36.0,15.411382587203907,20.416178618590216,56.416178618590216,56.416178618590216,0.0075,SfccfF
49-964,LA4917,80.0,15.1,65.0,68.81934096617802,83.91934096617801,83.91934096617801,0.0065,SfccfF
49-964,LA4002,80.0,25.0,67.02128623374442,70.86323177349576,95.86323177349576,95.86323177349576,0.006,SfccfF
49-964,48-664,80.0,15.0,64.67376211390295,68.21743483068414,83.21743483068414,83.21743483068414,0.0055,SfccfF
49-964,45-692,80.0,18.0,9.894053129947897,14.356513060046838,32.35651306004684,32.35651306004684,0.005,SfccfF
49-964,89-413,80.0,20.0,9.713236039282465,13.530612280083234,33.53061228008323,33.53061228008323,0.0045,SfccfF
49-964,89-414,80.0,25.0,10.42563736425644,17.423404026279595,42.4234040262796,42.4234040262796,0.0045,SfccfF
49-964,36-681,80.0,22.0,63.381966025156,67.26323177349576,89.26323177349576,89.26323177349576,0.0045,SfccfF
49-964,48-669,80.0,36.0,65.0,68.52432050805571,104.52432050805571,104.52432050805571,0.004,SfccfF
49-964,LA4647,80.0,20.1,9.802129775038505,13.305099465989217,33.40509946598922,33.40509946598922,0.0035,SfccfF
49-964,LA4194,80.0,20.1,9.824282140212949,13.375529448078067,33.47552944807807,33.47552944807807,0.0035,SfccfF
49-964,48-024,80.0,25.0,9.900740275062745,13.86052645133901,38.86052645133901,38.86052645133901,0.0035,SfccfF
49-964,48-668,80.0,18.0,66.0,69.681306941022,87.681306941022,87.681306941022,0.0035,SfccfF
49-964,36-683,80.0,25.0,9.822043569512147,13.489358788232616,38.489358788232614,38.489358788232614,0.003,SfccfF
49-964,48-665,80.0,24.0,9.806505117273169,19.168631896528915,43.168631896528915,43.168631896528915,0.003,SfccfF
49-964,45-695,80.0,27.0,9.876727504498522,19.01737861182897,46.017378611828974,46.017378611828974,0.003,SfccfF
49-964,LA4003,80.0,35.0,9.772838450520128,13.273336528271633,48.273336528271635,48.273336528271635,0.0025,SfccfF
49-964,LA4130,80.0,40.1,65.0,68.7401194378402,108.8401194378402,108.8401194378402,0.0025,SfccfF
49-964,84-281,80.0,75.0,65.0,68.61566524218375,143.61566524218375,143.61566524218375,0.0025,SfccfF
49-964,36-679,80.0,21.0,9.862232113357443,13.615674878297462,34.61567487829746,34.61567487829746,0.002,SfccfF
49-964,36-680,80.0,36.0,9.844073794462329,13.620270354592012,49.62027035459201,49.62027035459201,0.002,SfccfF
49-964,LA4039,80.0,9.0,65.0,68.70983000960874,77.70983000960874,77.70983000960874,0.002,SfccfF
49-964,LA4249,80.0,10.0,65.0,68.77370239234894,78.77370239234894,78.77370239234894,0.002,SfccfF
49-964,LA4936,80.0,30.1,9.978723325259878,13.693552963680816,43.79355296368082,43.79355296368082,0.0015,SfccfF
49-964,45-690,80.0,9.0,65.0,68.70983000960874,77.70983000960874,77.70983000960874,0.0015,SfccfF
49-964,48-025,80.0,30.0,9.796264634852005,13.341847659331092,43.341847659331094,43.341847659331094,0.001,SfccfF
49-964,84-278,80.0,30.0,9.72380175965617,13.541176493371935,43.541176493371935,43.541176493371935,0.001,SfccfF
49-964,LA4765,80.0,50.2,9.87560710349258,13.488184481018667,63.688184481018666,63.688184481018666,0.001,SfccfF
49-964,LA4966,80.0,30.1,9.747790223342385,13.754415962386698,43.854415962386696,43.854415962386696,0.0005,SfccfF
49-964,48-667,80.0,36.0,9.723688313564033,13.318415752366628,49.318415752366626,49.318415752366626,0.0005,SfccfF
49-964,48-026,80.0,40.0,9.790341477569578,13.480410116582147,53.48041011658215,53.48041011658215,0.0005,SfccfF
49-964,84-280,80.0,60.0,9.724944204117653,13.321804372464412,73.32180437246441,73.32180437246441,0.0005,SfccfF
49-964,36-685,80.0,84.0,9.806503662496839,30.113262915781174,114.11326291578118,114.11326291578118,0.0005,SfccfF
49-961,48-028,40.0,100.0,33.0,38.1300934723823,138.1300934723823,138.1300934723823,0.0005,SfccfF
49-964,48-027,80.0,50.0,9.784154760631614,13.63176753912175,63.63176753912175,63.63176753912175,0.0,SfccfF
49-964,36-684,80.0,72.0,9.710533302193376,13.402374944165636,85.40237494416564,85.40237494416564,0.0,SfccfF
49-964,LA4327,80.0,75.3,9.842208876628689,13.862084671522293,89.1620846715223,89.1620846715223,0.0,SfccfF
