lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-668,45-692,18.0,18.0,9.71934076555325,14.236975352578412,32.23697535257841,32.23697535257841,0.075,SfccfF
48-668,LA4966,18.0,30.1,9.70143849716618,14.236056245286175,44.33605624528617,44.33605624528617,0.075,SfccfF
48-668,LA4194,18.0,20.1,9.761456155667632,14.262881530665085,34.362881530665085,34.362881530665085,0.0745,SfccfF
48-668,89-414,18.0,25.0,9.715316766246847,14.342353884041769,39.34235388404177,39.34235388404177,0.0735,SfccfF
48-668,45-695,18.0,27.0,9.700178338947108,18.855729177055323,45.85572917705532,45.85572917705532,0.073,SfccfF
48-668,36-679,18.0,21.0,9.739301875999,14.258462244249149,35.258462244249145,35.258462244249145,0.0715,SfccfF
48-668,48-665,18.0,24.0,9.7094051761845,14.214304732060292,38.21430473206029,38.21430473206029,0.071,SfccfF
48-668,LA4917,18.0,15.1,9.731804313178865,14.342521463891584,29.442521463891584,29.442521463891584,0.0705,SfccfF
48-668,48-667,18.0,36.0,9.726626095211184,14.280956506652108,50.28095650665211,50.28095650665211,0.0705,SfccfF
48-668,48-026,18.0,40.0,9.70650447711948,14.287533167100701,54.287533167100705,54.287533167100705,0.0705,SfccfF
48-668,48-027,18.0,50.0,9.708057304519908,14.208599155098007,64.208599155098,64.208599155098,0.07,SfccfF
48-668,45-691,18.0,12.0,9.733593953275768,14.240160289962649,26.24016028996265,26.24016028996265,0.0695,SfccfF
48-668,36-680,18.0,36.0,9.769459323818916,14.272436901917468,50.272436901917466,50.272436901917466,0.069,SfccfF
48-668,LA4765,18.0,50.2,9.713092997622342,14.241286155668787,64.44128615566879,64.44128615566879,0.067,SfccfF
48-668,48-025,18.0,30.0,9.823762041063738,14.329198117455245,44.32919811745525,44.32919811745525,0.066,SfccfF
48-668,45-693,18.0,13.5,9.863178234457672,14.429430355315887,27.929430355315887,27.929430355315887,0.0655,SfccfF
LA4003,36-679,35.0,21.0,13.868307133183984,18.25376322821144,39.25376322821144,39.25376322821144,0.0635,SfccfF
48-668,84-279,18.0,45.0,9.70998758153972,14.213171093630478,59.21317109363048,59.21317109363048,0.0635,SfccfF
LA4003,LA4966,35.0,30.1,16.57501269067945,21.04678400708851,51.14678400708851,51.14678400708851,0.063,SfccfF
48-668,89-412,18.0,15.0,9.841841547864094,14.352402231145163,29.352402231145163,29.352402231145163,0.062,SfccfF
48-668,84-281,18.0,75.0,9.705795849057118,14.333038345602027,89.33303834560203,89.33303834560203,0.061,SfccfF
LA4003,89-411,35.0,10.0,9.725475988799896,14.207382292401775,24.207382292401775,24.207382292401775,0.059,SfccfF
48-668,LA4042,18.0,60.0,9.700552931015048,16.862093044718964,76.86209304471896,76.86209304471896,0.058,SfccfF
LA4003,89-412,35.0,15.0,10.714979939611204,14.470310391492601,29.470310391492603,29.470310391492603,0.056,SfccfF
LA4003,45-690,35.0,9.0,9.725475988799896,14.243450282793034,23.243450282793034,23.243450282793034,0.055,SfccfF
48-668,36-685,18.0,84.0,9.70650451083042,14.515004256855079,98.51500425685508,98.51500425685508,0.055,SfccfF
48-668,48-666,18.0,12.0,9.764745091279133,14.393362399689357,26.39336239968936,26.39336239968936,0.0545,SfccfF
48-668,84-280,18.0,60.0,9.71714763871268,14.520776231552777,74.52077623155277,74.52077623155277,0.0535,SfccfF
48-668,48-028,18.0,100.0,9.702945332056993,14.281443414302519,114.28144341430252,114.28144341430252,0.0525,SfccfF
LA4003,70-888,35.0,12.0,9.778640681645792,13.44334749039081,25.44334749039081,25.44334749039081,0.0505,SfccfF
LA4003,48-665,35.0,24.0,14.901728631140937,18.90738909376721,42.90738909376721,42.90738909376721,0.049,SfccfF
LA4003,LA4249,35.0,10.0,9.714415416757463,17.694057266436097,27.694057266436097,27.694057266436097,0.0485,SfccfF
48-668,36-684,18.0,72.0,9.823762056611,14.365412860959054,86.36541286095905,86.36541286095905,0.0485,SfccfF
48-668,89-411,18.0,10.0,9.868847059570482,14.421286134502315,24.421286134502317,24.421286134502317,0.0465,SfccfF
48-668,LA4280,18.0,10.0,9.702439156441315,14.206504371060527,24.206504371060525,24.206504371060525,0.0455,SfccfF
LA4003,89-413,35.0,20.0,13.057148113360148,16.664609099753232,36.664609099753235,36.664609099753235,0.0445,SfccfF
LA4003,LA4280,35.0,10.0,9.703178716118632,18.16815598630986,28.16815598630986,28.16815598630986,0.0425,SfccfF
48-668,70-888,18.0,12.0,9.809830006320114,14.40917104531621,26.40917104531621,26.40917104531621,0.0415,SfccfF
LA4003,LA4039,35.0,9.0,9.921690116771225,13.607202704451609,22.60720270445161,22.60720270445161,0.041,SfccfF
48-668,LA4249,18.0,10.0,9.76822809051881,14.278249660612266,24.278249660612268,24.278249660612268,0.0375,SfccfF
LA4003,70-886,35.0,8.0,9.830303075768102,17.049031316927387,25.049031316927387,25.049031316927387,0.0365,SfccfF
48-668,LA4039,18.0,9.0,9.809830022186738,14.365438778759346,23.365438778759348,23.365438778759348,0.036,SfccfF
LA4003,89-414,35.0,25.0,14.62811402790088,18.28330211832609,43.28330211832609,43.28330211832609,0.034,SfccfF
48-668,45-690,18.0,9.0,9.840982966728436,14.352283163108822,23.352283163108822,23.352283163108822,0.0295,SfccfF
48-668,70-886,18.0,8.0,9.739886273173585,14.267124602329254,22.267124602329254,22.267124602329254,0.0265,SfccfF
48-668,70-885,18.0,9.0,9.8409829822757,14.367184188504527,23.367184188504527,23.367184188504527,0.0215,SfccfF
LA4003,LA4036,35.0,6.0,9.788071780599319,13.578241746535419,19.57824174653542,19.57824174653542,0.018,SfccfF
LA4003,70-885,35.0,9.0,9.83872457173472,13.652656549898337,22.65265654989834,22.65265654989834,0.018,SfccfF
48-668,LA4036,18.0,6.0,9.809830037734,14.419660088736947,20.419660088736947,20.419660088736947,0.015,SfccfF
LA4003,70-884,35.0,6.0,9.918586342839149,14.927603318249357,20.927603318249357,20.927603318249357,0.014,SfccfF
48-668,70-884,18.0,6.0,9.768810536141896,14.822912510995895,20.822912510995895,20.822912510995895,0.0135,SfccfF
LA4003,45-692,35.0,18.0,29.0,32.629416587203906,50.629416587203906,50.629416587203906,0.0095,SfccfF
LA4003,LA4026,35.0,6.0,10.432222183317538,14.032407114463844,20.032407114463844,20.032407114463844,0.009,SfccfF
LA4003,70-883,35.0,6.0,9.722887424093473,15.540921348615473,21.540921348615473,21.540921348615473,0.0065,SfccfF
LA4003,36-680,35.0,36.0,9.703660028481133,13.509132701449728,49.50913270144973,49.50913270144973,0.003,SfccfF
48-668,84-278,18.0,30.0,16.4,21.196455824121028,51.19645582412103,51.19645582412103,0.0025,SfccfF
LA4003,LA4024,35.0,4.0,29.0,32.70983006359094,36.70983006359094,36.70983006359094,0.0015,SfccfF
LA4003,70-882,35.0,4.0,29.0,32.70983006359094,36.70983006359094,36.70983006359094,0.0005,SfccfF
48-668,LA4327,18.0,75.3,15.4,20.00346771185222,95.30346771185222,95.30346771185222,0.0005,SfccfF
