lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-024,70-885,25.0,9.0,9.700892834556656,14.366377214278653,23.366377214278653,23.366377214278653,0.016,SfccfF
48-026,LA4036,40.0,6.0,9.904720855123477,15.295703855679673,21.295703855679673,21.295703855679673,0.015,SfccfF
48-026,70-884,40.0,6.0,9.861642990192786,13.491982898816921,19.49198289881692,19.49198289881692,0.0135,SfccfF
48-024,70-884,25.0,6.0,9.71053309775982,14.131116354452297,20.131116354452296,20.131116354452296,0.013,SfccfF
48-026,LA4026,40.0,6.0,9.730834147337745,14.50585964641287,20.505859646412873,20.505859646412873,0.011,SfccfF
48-026,70-883,40.0,6.0,9.926256332825545,15.12625628250343,21.12625628250343,21.12625628250343,0.009,SfccfF
48-024,70-883,25.0,6.0,9.84094646522053,15.783592063590936,21.783592063590937,21.783592063590937,0.0085,SfccfF
48-024,LA4024,25.0,4.0,9.762369899395482,15.725488836721794,19.725488836721794,19.725488836721794,0.007,SfccfF
48-024,LA4026,25.0,6.0,21.0,25.491796063590947,31.491796063590947,31.491796063590947,0.006,SfccfF
48-024,70-882,25.0,4.0,9.834368826643258,14.460606767423469,18.46060676742347,18.46060676742347,0.0055,SfccfF
48-026,LA4039,40.0,9.0,34.0,37.643807825362394,46.643807825362394,46.643807825362394,0.005,SfccfF
48-026,36-680,40.0,36.0,9.716334569845667,14.353018122977142,50.35301812297714,50.35301812297714,0.0035,SfccfF
48-026,LA4024,40.0,4.0,33.0,36.70983006359094,40.70983006359094,40.70983006359094,0.001,SfccfF
48-026,70-882,40.0,4.0,33.0,36.70983006359094,40.70983006359094,40.70983006359094,0.0005,SfccfF
